Transposon_Name	orientation_is_5prime	Transposon_min_Start	Transposon_max_End	Transposon_Family	Transposon_Super_Family
AT1TE20450	true	6314684	6315328	ATREP4	RC/Helitron
AT1TE53435	true	16225361	16225685	BRODYAGA1A	DNA/MuDR
AT1TE57705	true	17413907	17414210	ATLINEIII	LINE/L1
AT1TE73075	true	22131601	22131939	HELITRONY1D	RC/Helitron
AT1TE04710	true	1441741	1442976	ATDNAI27T9B	DNA/MuDR
AT1TE40305	true	12389721	12390060	ATLINE2	LINE/L1
AT1TE79070	true	24041683	24041997	ATENSPM3	DNA/En-Spm
AT1TE31920	false	9902765	9903407	ATREP15	RC/Helitron
AT1TE64065	false	19329839	19330140	ATLINEIII	LINE/L1
AT1TE29485	true	9147859	9148173	ATHATN3	DNA/HAT
AT1TE52425	true	15914048	15914385	VANDAL9	DNA/MuDR
AT1TE51800	true	15730226	15730870	HELITRONY2	RC/Helitron
AT1TE12240	true	3762975	3763156	ATREP2	RC/Helitron
AT1TE54690	true	16594799	16595103	BRODYAGA1A	DNA/MuDR
AT1TE52775	false	16009304	16009976	VANDAL4	DNA/MuDR
AT1TE79295	false	24112224	24112881	ATREP15	RC/Helitron
AT1TE75040	false	22762014	22762699	ATREP5	RC/Helitron
AT1TE46270	true	14094069	14097504	ATLINEIII	LINE/L1
AT1TE62710	false	18931330	18931653	ATLINE1_3A	LINE/L1
AT1TE27345	false	8475177	8475479	ATREP16	DNA/MuDR
AT1TE52490	false	15925676	15925987	ATHPOGON1	DNA/Pogo
AT1TE41830	false	12853971	12854294	HELITRONY1D	RC/Helitron
AT1TE40420	true	12426662	12426682	ATREP1	RC/Helitron
AT1TE25670	true	7981054	7981390	ATLINE1_3A	LINE/L1
AT1TE85155	false	25990504	25991189	BRODYAGA2	DNA/MuDR
AT1TE20670	true	6379972	6380659	HELITRONY1D	RC/Helitron
AT1TE42450	false	13021046	13021159	ATCOPIA5	LTR/Copia
AT1TE45070	true	13750402	13750457	HELITRON1	RC/Helitron
AT1TE40780	true	12526886	12527191	ATHATN5	DNA/HAT
AT1TE54455	true	16505600	16506274	ATCOPIA4	LTR/Copia
AT1TE01910	false	587410	588054	ATREP2	RC/Helitron
AT1TE36235	true	11207301	11207627	DT1	DNA/Mariner
AT1TE52835	true	16034406	16034719	ATHATN1	DNA/HAT
AT1TE31655	false	9836046	9836130	ATREP3	RC/Helitron
AT1TE40140	false	12339264	12339285	HELITRONY1D	RC/Helitron
AT1TE75100	true	22779120	22779456	TNAT1A	DNA
AT1TE48210	false	14656723	14657163	HELITRON2	RC/Helitron
AT1TE34980	false	10827329	10827972	ATREP1	RC/Helitron
AT1TE40975	true	12574604	12574908	TAG3N1	DNA/HAT
AT1TE90260	false	27582771	27583457	ATREP11	RC/Helitron
AT1TE81435	true	24794916	24795076	ATREP11	RC/Helitron
AT1TE39330	true	12130446	12130783	HELITRONY1B	RC/Helitron
AT1TE78720	false	23926447	23931762	HELITRON2	RC/Helitron
AT1TE84250	false	25699777	25700065	ATREP15	RC/Helitron
AT1TE42635	true	13058486	13061316	ATREP3	RC/Helitron
AT1TE41220	false	12625472	12626115	ATREP11	RC/Helitron
AT1TE67635	true	20475558	20475861	ATGP2N	LTR/Gypsy
AT1TE50805	false	15394956	15395627	ATREP18	DNA
AT1TE45220	true	13803949	13806829	HELITRON1	RC/Helitron
AT1TE76230	false	23124813	23125125	ATREP3	RC/Helitron
AT1TE31965	true	9914717	9914902	ATREP3	RC/Helitron
AT1TE32040	true	9939337	9939673	HARBINGER	DNA/Harbinger
AT1TE55000	true	16680181	16683546	ATCOPIA41	LTR/Copia
AT1TE44880	true	13706961	13706999	ATDNA2T9C	DNA/MuDR
AT1TE41190	true	12621891	12622016	ATREP4	RC/Helitron
AT1TE49715	false	15145720	15149691	ATREP18	DNA
AT1TE54045	true	16403901	16403940	ATREP6	RC/Helitron
AT1TE38490	true	11873810	11874498	ATREP1	RC/Helitron
AT1TE08240	false	2531451	2534781	TAG2	DNA/HAT
AT1TE42205	true	12942521	12942824	ATSINE4	SINE
AT1TE45505	true	13870689	13870808	ATREP10D	RC/Helitron
AT1TE51385	false	15618171	15622851	ATLINEIII	LINE/L1
AT1TE36125	true	11175269	11175496	ATREP3	RC/Helitron
AT1TE67170	false	20322323	20322966	HELITRON4	RC/Helitron
AT1TE46090	false	14032113	14032437	ATENSPM3	DNA/En-Spm
AT1TE84325	true	25721524	25721826	BRODYAGA1A	DNA/MuDR
AT1TE95555	false	29208024	29208346	HELITRONY1D	RC/Helitron
AT1TE46530	false	14167106	14167369	DT1	DNA/Mariner
AT1TE36130	true	11178291	11178953	ATCOPIA50	LTR/Copia
AT1TE94760	false	28973731	28974030	ATCOPIA78	LTR/Copia
AT1TE45105	true	13761075	13761108	ATREP1	RC/Helitron
AT1TE61295	true	18493712	18494035	ARNOLDY1	DNA/MuDR
AT1TE45130	false	13768440	13768753	ATLANTYS2	LTR/Gypsy
AT1TE26900	false	8339259	8339599	ATTIRX1A	DNA
AT1TE50345	true	15292160	15296694	ATENSPM9	DNA/En-Spm
AT1TE35760	true	11074118	11074373	ATREP10A	RC/Helitron
AT1TE50720	false	15365574	15366243	ATREP18	DNA
AT1TE47125	true	14341712	14344568	ATHILA3	LTR/Gypsy
AT1TE59290	true	17866490	17866813	ATLINE2	LINE/L1
AT1TE70070	false	21199224	21199564	ATREP3	RC/Helitron
AT1TE68265	true	20668830	20669171	ATREP15	RC/Helitron
AT1TE10935	false	3360626	3361316	ATCOPIA78	LTR/Copia
AT1TE58700	false	17676786	17681203	ATCOPIA51	LTR/Copia
AT1TE50550	false	15336921	15337560	ATREP18	DNA
AT1TE19090	false	5899208	5899868	ATREP2	RC/Helitron
AT1TE55820	false	16860667	16860739	ATREP4	RC/Helitron
AT1TE90760	true	27733204	27733527	ATHILA7	LTR/Gypsy
AT1TE75095	true	22779073	22779119	TAG3N1	DNA/HAT
AT1TE75270	true	22838984	22839285	BRODYAGA1A	DNA/MuDR
AT1TE46970	true	14302527	14302868	ATENSPM9	DNA/En-Spm
AT1TE96575	false	29526420	29527089	HELITRONY3	RC/Helitron
AT1TE88500	false	27049627	27049812	HELITRONY1D	RC/Helitron
AT1TE40565	false	12467043	12467291	HELITRONY1C	RC/Helitron
AT1TE32275	true	10008022	10008663	ATHPOGON3	DNA/Pogo
AT1TE50500	false	15329719	15330059	ATREP18	DNA
AT1TE50595	false	15345378	15345433	ATREP18	DNA
AT1TE48840	false	14908758	14908785	ATHILA6A	LTR/Gypsy
AT1TE28325	true	8778655	8778970	TAT1_ATH	LTR/Gypsy
AT1TE63450	true	19146667	19146852	BRODYAGA1	DNA/MuDR
AT1TE52180	true	15855573	15856213	ARNOLD4	DNA/MuDR
AT1TE90565	false	27676710	27676744	ATREP4	RC/Helitron
AT1TE70785	false	21444819	21445511	HELITRONY1B	RC/Helitron
AT1TE69495	false	21042269	21042929	SIMPLEGUY1	DNA/Harbinger
AT1TE58260	true	17556771	17557113	ATREP15	RC/Helitron
AT1TE49360	true	15087257	15087580	ATENSPM9	DNA/En-Spm
AT1TE72875	true	22069212	22069853	ATLINEIII	LINE/L1
AT1TE28505	true	8829939	8830254	TAT1_ATH	LTR/Gypsy
AT1TE43875	true	13417637	13417657	ATMU11	DNA/MuDR
AT1TE76535	true	23215628	23215724	HELITRONY1B	RC/Helitron
AT1TE67375	false	20399839	20400179	BRODYAGA1A	DNA/MuDR
AT1TE64760	true	19576738	19577061	HELITRONY1B	RC/Helitron
AT1TE57730	false	17421484	17422153	ATREP11	RC/Helitron
AT1TE44495	true	13586835	13587040	ATREP10D	RC/Helitron
AT1TE69930	true	21152996	21153637	ATREP4	RC/Helitron
AT1TE46380	false	14121532	14121719	ATHILA2	LTR/Gypsy
AT1TE50955	false	15434787	15435565	ATREP18	DNA
AT1TE23560	false	7296508	7297177	HELITRONY3	RC/Helitron
AT1TE32900	true	10195875	10195903	ATREP11	RC/Helitron
AT1TE47760	true	14499173	14499493	ATHILA2	LTR/Gypsy
AT1TE63480	true	19156173	19156474	ATCOPIA48	LTR/Copia
AT1TE91070	false	27832899	27833238	BRODYAGA1A	DNA/MuDR
AT1TE24960	false	7762111	7762136	AT9NMU1	DNA/MuDR
AT1TE32870	false	10185740	10186410	ATREP15	RC/Helitron
AT1TE92890	true	28392044	28392687	ATREP10B	RC/Helitron
AT1TE42530	true	13032886	13033193	ATREP10A	RC/Helitron
AT1TE53735	true	16321607	16324358	ATLINE1_4	LINE/L1
AT1TE60945	false	18394887	18395577	ATREP1	RC/Helitron
AT1TE41120	true	12612939	12613280	ATLINE2	LINE/L1
AT1TE55695	false	16832854	16832889	BRODYAGA1A	DNA/MuDR
AT1TE19860	true	6141636	6142279	ATREP3	RC/Helitron
AT1TE42030	true	12900121	12900445	ATLANTYS2	LTR/Gypsy
AT1TE62080	false	18735049	18735361	BRODYAGA2	DNA/MuDR
AT1TE64020	true	19317506	19317538	HELITRONY1B	RC/Helitron
AT1TE41435	false	12704922	12705222	ATDNA2T9C	DNA/MuDR
AT1TE94225	false	28800605	28800943	ATREP11	RC/Helitron
AT1TE56780	true	17142929	17142952	HELITRONY1B	RC/Helitron
AT1TE36695	true	11342967	11343281	ATHPOGON2	DNA/Pogo
AT1TE31915	true	9902092	9902764	ATHILA4D_LTR	LTR/Gypsy
AT1TE43395	true	13291049	13291373	ATCOPIA28	LTR/Copia
AT1TE37785	false	11669190	11669319	HELITRONY1D	RC/Helitron
AT1TE39980	false	12299159	12299179	HELITRONY1B	RC/Helitron
AT1TE77760	false	23613636	23614326	ATHPOGON3	DNA/Pogo
AT1TE41050	false	12594543	12594591	HELITRONY1E	RC/Helitron
AT1TE46915	false	14296180	14296518	HELITRONY3	RC/Helitron
AT1TE49475	false	15108194	15108852	ATREP18	DNA
AT1TE64235	false	19391484	19391784	ATREP3	RC/Helitron
AT1TE01760	true	543981	544642	ATREP1	RC/Helitron
AT1TE82600	true	25159043	25163500	ATMU2	DNA/MuDR
AT1TE04510	true	1383410	1383734	ATREP1	RC/Helitron
AT1TE64325	true	19420289	19420950	ATREP15	RC/Helitron
AT1TE51535	false	15645308	15645608	HELITRON2	RC/Helitron
AT1TE42185	false	12937879	12937930	ATREP10C	RC/Helitron
AT1TE24015	true	7458513	7458854	HELITRONY1D	RC/Helitron
AT1TE53485	false	16247189	16247528	HELITRONY3	RC/Helitron
AT1TE46195	false	14060613	14060828	ATENSPM2	DNA/En-Spm
AT1TE65350	false	19767669	19767725	ATREP11	RC/Helitron
AT1TE50800	true	15390263	15394797	ATENSPM9	DNA/En-Spm
AT1TE67125	false	20314696	20315365	HELITRON4	RC/Helitron
AT1TE53615	true	16278737	16279379	HELITRONY1B	RC/Helitron
AT1TE37530	false	11591270	11591960	BRODYAGA1	DNA/MuDR
AT1TE81210	true	24720723	24721037	TAT1_ATH	LTR/Gypsy
AT1TE49500	false	15112515	15113934	ATREP18	DNA
AT1TE44810	true	13688980	13689304	HELITRONY1D	RC/Helitron
AT1TE39490	false	12166281	12166620	ATLINE1_3A	LINE/L1
AT1TE72510	false	21960545	21961235	ATREP11	RC/Helitron
AT1TE29200	true	9061170	9061472	ATREP5	RC/Helitron
AT1TE76405	false	23174795	23175117	ATHATN7	DNA/HAT
AT1TE77200	false	23447918	23448072	HELITRONY1C	RC/Helitron
AT1TE56230	true	16984450	16985111	BRODYAGA2	DNA/MuDR
AT1TE51810	true	15732696	15733069	ATENSPM7	DNA/En-Spm
AT1TE44430	true	13571377	13572049	ATREP10A	RC/Helitron
AT1TE52350	false	15901346	15904093	ATREP10D	RC/Helitron
AT1TE52215	true	15872655	15872969	ATMU4	DNA/MuDR
AT1TE55650	true	16822858	16823159	HELITRONY3	RC/Helitron
AT1TE55370	true	16756547	16757193	HELITRON3	RC/Helitron
AT1TE42255	false	12961830	12962163	ATMUNX1	DNA/MuDR
AT1TE50705	false	15361492	15361799	ATREP18	DNA
AT1TE81305	false	24752758	24753408	ATREP3	RC/Helitron
AT1TE52890	false	16058836	16059164	ATENSPM11	DNA/En-Spm
AT1TE69720	false	21104860	21105188	ATREP2	RC/Helitron
AT1TE69790	true	21121268	21121949	HELITRONY2	RC/Helitron
AT1TE42270	false	12963808	12964134	ATMUNX1	DNA/MuDR
AT1TE46120	false	14042047	14042700	META1	LTR/Copia
AT1TE34000	false	10522218	10522868	ATCOPIA13	LTR/Copia
AT1TE11330	false	3481709	3482018	HELITRONY1D	RC/Helitron
AT1TE87105	false	26603840	26604166	ATDNA2T9C	DNA/MuDR
AT1TE64100	false	19352803	19352907	ATN9_1	DNA/MuDR
AT1TE92720	true	28332932	28332971	BRODYAGA2	DNA/MuDR
AT1TE35245	false	10913484	10913793	ATLINE1_3A	LINE/L1
AT1TE49295	false	15060127	15061270	ATHILA2	LTR/Gypsy
AT1TE55350	true	16753928	16753956	HELITRONY3	RC/Helitron
AT1TE64465	true	19472583	19473236	HELITRONY3	RC/Helitron
AT1TE43655	true	13351818	13352148	ATLINE1_3A	LINE/L1
AT1TE34030	false	10529917	10530224	ATREP15	RC/Helitron
AT1TE41945	false	12886284	12886983	ATLINE1_4	LINE/L1
AT1TE58255	false	17556117	17556768	ATHPOGON1	DNA/Pogo
AT1TE54515	false	16533988	16534475	HELITRON1	RC/Helitron
AT1TE63180	true	19067011	19067687	ATHPOGON3	DNA/Pogo
AT1TE36340	true	11239005	11239335	ATCOPIA88	LTR/Copia
AT1TE17305	false	5353757	5353862	ATENSPM8	DNA/En-Spm
AT1TE91970	false	28106097	28106423	ATHILA7	LTR/Gypsy
AT1TE51085	false	15519451	15522308	ATGP5	LTR/Gypsy
AT1TE50255	false	15267190	15267476	ATREP18	DNA
AT1TE39230	false	12098276	12098837	HELITRONY1D	RC/Helitron
AT1TE45615	true	13901967	13902395	ATDNAI27T9A	DNA/MuDR
AT1TE94290	false	28821833	28822159	ATENSPM5	DNA/En-Spm
AT1TE67810	false	20520599	20520909	DT1	DNA/Mariner
AT1TE14870	true	4583616	4584299	HELITRONY1D	RC/Helitron
AT1TE56825	true	17146109	17146765	ATREP3	RC/Helitron
AT1TE76315	true	23150414	23151065	ARNOLD3	DNA/MuDR
AT1TE77140	true	23425032	23425363	ATREP11	RC/Helitron
AT1TE65980	false	19961744	19962050	ATREP9	RC/Helitron
AT1TE52075	true	15815569	15816220	ATGP8	LTR/Gypsy
AT1TE46470	false	14150902	14151212	HELITRONY1D	RC/Helitron
AT1TE81330	true	24761789	24762097	ATMUNX1	DNA/MuDR
AT1TE86020	true	26262528	26263210	ATREP1	RC/Helitron
AT1TE56640	false	17112446	17115304	ATREP11	RC/Helitron
AT1TE81980	true	24955986	24956637	ATREP4	RC/Helitron
AT1TE57180	false	17245810	17246136	ATREP4	RC/Helitron
AT1TE37715	true	11649913	11650225	HELITRONY1E	RC/Helitron
AT1TE12720	false	3910027	3910701	ATREP3	RC/Helitron
AT1TE94270	false	28813977	28814284	ATENSPM1A	DNA/En-Spm
AT1TE51225	false	15559747	15560396	ATHILA	LTR/Gypsy
AT1TE44670	false	13644552	13648938	ATHILA6B	LTR/Gypsy
AT1TE82020	false	24968821	24969147	HELITRONY1D	RC/Helitron
AT1TE56280	false	16996076	16996195	TNAT1A	DNA
AT1TE90570	false	27676745	27677419	ATREP4	RC/Helitron
AT1TE52355	true	15904094	15904127	ATREP4	RC/Helitron
AT1TE43820	true	13401676	13402670	ATHILA4	LTR/Gypsy
AT1TE41500	true	12733501	12734177	LIMPET1	DNA/MuDR
AT1TE45870	false	13974846	13975522	ATENSPM9	DNA/En-Spm
AT1TE53725	true	16318842	16319152	TAG1	DNA/HAT
AT1TE65255	false	19743666	19744386	ATHATN6	DNA/HAT
AT1TE69735	true	21105277	21105955	ATHPOGON1	DNA/Pogo
AT1TE43950	true	13435230	13435560	ATDNAI27T9A	DNA/MuDR
AT1TE51415	true	15626585	15627240	TA11	LINE/L1
AT1TE09375	false	2887329	2887590	HELITRONY3	RC/Helitron
AT1TE29045	false	9001441	9001749	ATCOPIA35	LTR/Copia
AT1TE75260	true	22832848	22833502	ATREP11	RC/Helitron
AT1TE55070	false	16691748	16695154	ATCOPIA41	LTR/Copia
AT1TE43020	false	13178816	13179468	ATLANTYS2	LTR/Gypsy
AT1TE60160	true	18149041	18149696	HELITRONY3	RC/Helitron
AT1TE30375	true	9419638	9419949	ATREP10D	RC/Helitron
AT1TE09975	true	3073312	3073623	ATHATN7	DNA/HAT
AT1TE12790	false	3932218	3932527	DT1	DNA/Mariner
AT1TE52135	false	15838879	15839498	ATHILA2	LTR/Gypsy
AT1TE45690	true	13915111	13915199	ATHILA5	LTR/Gypsy
AT1TE45755	true	13933020	13933042	BRODYAGA1	DNA/MuDR
AT1TE41815	true	12845960	12846615	HELITRONY3	RC/Helitron
AT1TE66715	false	20188086	20188762	BRODYAGA1	DNA/MuDR
AT1TE49735	true	15150751	15151061	ATENSPM3	DNA/En-Spm
AT1TE50390	false	15310255	15310907	ATREP18	DNA
AT1TE52760	true	16006207	16006536	VANDAL5A	DNA/MuDR
AT1TE69565	true	21066910	21067588	HELITRONY3	RC/Helitron
AT1TE63040	false	19028034	19028064	BRODYAGA2	DNA/MuDR
AT1TE31590	true	9815822	9818677	ATREP3	RC/Helitron
AT1TE55310	false	16738520	16739172	ATDNA2T9C	DNA/MuDR
AT1TE69475	false	21040745	21041073	ATREP7	RC/Helitron
AT1TE67005	true	20278143	20278823	ATHPOGON1	DNA/Pogo
AT1TE14600	true	4493275	4493928	ATREP3	RC/Helitron
AT1TE37525	false	11591214	11591269	ATREP4	RC/Helitron
AT1TE46065	true	14021370	14024147	ATGP3	LTR/Gypsy
AT1TE35585	false	11019393	11019471	ATREP10D	RC/Helitron
AT1TE33090	true	10240618	10240783	HELITRONY1A	RC/Helitron
AT1TE32940	true	10205811	10205919	ATREP15	RC/Helitron
AT1TE55455	false	16779339	16779430	BRODYAGA2	DNA/MuDR
AT1TE64645	true	19536436	19536766	BRODYAGA1	DNA/MuDR
AT1TE66600	false	20164267	20164576	HELITRONY3	RC/Helitron
AT1TE72660	true	22004747	22004939	ATREP10B	RC/Helitron
AT1TE41045	true	12593887	12594542	BRODYAGA1A	DNA/MuDR
AT1TE85735	true	26171480	26171791	ATREP3	RC/Helitron
AT1TE42970	true	13165420	13166074	ATREP8	RC/Helitron
AT1TE38830	false	11990569	11990878	ATREP15	RC/Helitron
AT1TE50175	false	15254282	15257277	ATREP18	DNA
AT1TE63035	true	19027929	19028033	ATREP9	RC/Helitron
AT1TE92640	true	28310387	28310696	ATREP10D	RC/Helitron
AT1TE44265	false	13525014	13527625	HELITRONY2	RC/Helitron
AT1TE85150	false	25990479	25990503	BRODYAGA1A	DNA/MuDR
AT1TE43925	true	13433003	13433333	ATDNA1T9A	DNA/MuDR
AT1TE43480	true	13304427	13304737	ATCOPIA28	LTR/Copia
AT1TE54590	true	16557070	16557858	VANDAL9	DNA/MuDR
AT1TE24935	false	7753539	7754191	HELITRONY1D	RC/Helitron
AT1TE72610	false	21991153	21991448	SIMPLEHAT1	DNA/HAT
AT1TE42580	true	13046060	13046372	BRODYAGA1A	DNA/MuDR
AT1TE45670	true	13912834	13913517	ATHILA3	LTR/Gypsy
AT1TE61065	true	18421504	18424352	ATREP10D	RC/Helitron
AT1TE55850	false	16866615	16867298	ATREP6	RC/Helitron
AT1TE54950	false	16668861	16669534	BRODYAGA2	DNA/MuDR
AT1TE34350	false	10615681	10616327	ATREP3	RC/Helitron
AT1TE54845	false	16640767	16641070	ATCOPIA62	LTR/Copia
AT1TE40525	true	12457686	12458343	ATREP2A	RC/Helitron
AT1TE43230	false	13236249	13236549	ATREP15	RC/Helitron
AT1TE55075	false	16695155	16697937	ENDOVIR1	LTR/Copia
AT1TE56345	true	17011769	17012077	ATHPOGON3	DNA/Pogo
AT1TE76100	false	23087965	23088297	ATLINE1_3A	LINE/L1
AT1TE43340	false	13260166	13260813	ATREP10D	RC/Helitron
AT1TE43245	true	13237482	13237795	VANDAL2N1	DNA/MuDR
AT1TE21470	false	6626063	6626718	ATREP3	RC/Helitron
AT1TE40865	false	12547627	12547959	HELITRONY1D	RC/Helitron
AT1TE10875	false	3343469	3343773	ATREP3	RC/Helitron
AT1TE54945	false	16668761	16668860	ATDNA2T9C	DNA/MuDR
AT1TE84860	false	25896476	25896787	ATREP3	RC/Helitron
AT1TE44475	true	13582930	13583578	ATREP10D	RC/Helitron
AT1TE59150	true	17819159	17819844	ATREP10D	RC/Helitron
AT1TE41400	false	12695086	12695733	ATREP10D	RC/Helitron
AT1TE79130	false	24063961	24064293	ATHATN4	DNA/HAT
AT1TE55340	true	16752636	16752942	ATLINEIII	LINE/L1
AT1TE26375	true	8190550	8190604	ATREP2A	RC/Helitron
AT1TE78250	true	23769324	23769999	ATREP10D	RC/Helitron
AT1TE23260	true	7196712	7197396	ATREP4	RC/Helitron
AT1TE97380	true	29770547	29771233	HELITRONY1B	RC/Helitron
AT1TE49445	false	15103589	15103609	ATREP18	DNA
AT1TE67280	false	20362628	20362952	HELITRONY1D	RC/Helitron
AT1TE75180	true	22804810	22805468	ATREP5	RC/Helitron
AT1TE00030	false	18331	18642	ATHATN7	DNA/HAT
AT1TE41405	true	12695734	12695770	ATREP10B	RC/Helitron
AT1TE66850	true	20226442	20226747	ATHATN4	DNA/HAT
AT1TE46870	false	14287085	14287757	HELITRON4	RC/Helitron
AT1TE32935	true	10205151	10205810	ATREP10B	RC/Helitron
AT1TE51070	false	15504895	15509412	ATHILA6A	LTR/Gypsy
AT1TE01625	true	501636	501971	ATREP10D	RC/Helitron
AT1TE26630	false	8267532	8267856	HELITRONY3	RC/Helitron
AT1TE49465	false	15107029	15107713	ATREP18	DNA
AT1TE56170	false	16965619	16968377	ATREP5	RC/Helitron
AT1TE73490	true	22253587	22254233	HELITRONY1E	RC/Helitron
AT1TE43945	true	13435209	13435229	ATDNAI27T9A	DNA/MuDR
AT1TE32930	true	10205049	10205150	HELITRONY3	RC/Helitron
AT1TE86575	false	26437964	26438636	ATREP4	RC/Helitron
AT1TE67705	false	20496405	20496737	BRODYAGA1A	DNA/MuDR
AT1TE57400	true	17318752	17319057	ATREP11	RC/Helitron
AT1TE40980	false	12576207	12576510	ATDNA12T3_2	DNA
AT1TE76750	true	23287661	23288347	BRODYAGA2	DNA/MuDR
AT1TE63990	true	19308663	19308989	HELITRONY1D	RC/Helitron
AT1TE88010	true	26892363	26892698	VANDAL17	DNA/MuDR
AT1TE36585	true	11312187	11312253	HELITRONY1D	RC/Helitron
AT1TE74105	true	22458912	22458992	HELITRONY3	RC/Helitron
AT1TE53100	false	16124620	16124702	SIMPLEHAT2	DNA/HAT
AT1TE41030	false	12592985	12593289	LIMPET1	DNA/MuDR
AT1TE46635	false	14196923	14206946	ATLANTYS1	LTR/Gypsy
AT1TE76225	false	23124771	23124812	BRODYAGA2	DNA/MuDR
AT1TE36350	true	11241775	11242082	ATDNAI27T9A	DNA/MuDR
AT1TE14085	true	4329877	4334393	ATMU4	DNA/MuDR
AT1TE37780	false	11668859	11669189	ATREP15	RC/Helitron
AT1TE05000	false	1522771	1522971	ATHATN10	DNA/HAT
AT1TE33080	true	10240196	10240239	ATREP1	RC/Helitron
AT1TE95990	true	29342803	29343130	HELITRON1	RC/Helitron
AT1TE51065	true	15500423	15504894	ATHILA2	LTR/Gypsy
AT1TE39535	false	12183406	12184060	ATREP2A	RC/Helitron
AT1TE45640	true	13906967	13907589	ARNOLDY2	DNA/MuDR
AT1TE00220	true	76844	77500	TA11	LINE/L1
AT1TE65810	false	19908865	19909195	ATTIR16T3A	DNA
AT1TE70675	false	21405943	21406616	ATREP15	RC/Helitron
AT1TE39830	true	12263039	12263876	HARBINGER	DNA/Harbinger
AT1TE42555	false	13038847	13039176	ATMUNX1	DNA/MuDR
AT1TE67200	false	20334147	20334801	ATHILA	LTR/Gypsy
AT1TE51180	true	15548454	15548782	ATLANTYS2	LTR/Gypsy
AT1TE78570	true	23877422	23877635	ATREP2A	RC/Helitron
AT1TE49495	false	15112239	15112514	ATREP18	DNA
AT1TE80350	true	24467557	24468241	HELITRONY3	RC/Helitron
AT1TE19630	true	6074557	6074607	ATREP3	RC/Helitron
AT1TE79310	false	24119129	24119434	ATCOPIA94	LTR/Copia
AT1TE34465	false	10660290	10660600	ATENSPM1A	DNA/En-Spm
AT1TE84180	true	25674406	25674737	BRODYAGA1A	DNA/MuDR
AT1TE63130	true	19053685	19053992	ATREP10D	RC/Helitron
AT1TE95060	false	29064539	29065221	ATREP6	RC/Helitron
AT1TE14350	true	4414959	4415610	ATREP5	RC/Helitron
AT1TE54940	true	16667243	16667899	ATCOPIA26	LTR/Copia
AT1TE29260	false	9080538	9080869	HELITRON4	RC/Helitron
AT1TE73560	false	22282379	22282471	ATREP4	RC/Helitron
AT1TE77510	false	23540754	23541144	ATDNAI26T9	DNA/MuDR
AT1TE71895	true	21779633	21779960	HELITRONY3	RC/Helitron
AT1TE34720	true	10747663	10748313	ATREP1	RC/Helitron
AT1TE65740	true	19888516	19889200	ATREP4	RC/Helitron
AT1TE67530	true	20448179	20448835	ATREP4	RC/Helitron
AT1TE71410	true	21640050	21640383	ATREP11A	RC/Helitron
AT1TE72000	true	21815891	21816218	HELITRONY3	RC/Helitron
AT1TE38120	false	11762797	11763108	ATREP3	RC/Helitron
AT1TE43400	true	13291505	13291813	ROMANIAT5	LTR/Copia
AT1TE25275	false	7852212	7852860	ATREP15	RC/Helitron
AT1TE75540	true	22918867	22919551	ATREP10B	RC/Helitron
AT1TE43660	false	13352696	13353001	DT1	DNA/Mariner
AT1TE66625	false	20167553	20167666	ATREP1	RC/Helitron
AT1TE14310	false	4405694	4405995	META1	LTR/Copia
AT1TE76235	false	23125126	23125808	ATREP2	RC/Helitron
AT1TE53945	false	16364728	16365032	ATENSPM10	DNA/En-Spm
AT1TE44120	false	13480166	13480491	HELITRONY1E	RC/Helitron
AT1TE95740	true	29263871	29264177	ATLINE1_5	LINE/L1
AT1TE59190	false	17830420	17830731	ATREP10	RC/Helitron
AT1TE75620	false	22944587	22945241	ATCOPIA13	LTR/Copia
AT1TE91360	false	27921018	27921085	ATENSPM9	DNA/En-Spm
AT1TE76475	false	23198867	23199515	HELITRONY1D	RC/Helitron
AT1TE64500	true	19483985	19484313	HELITRONY1E	RC/Helitron
AT1TE49340	false	15078561	15078779	ATHILA6A	LTR/Gypsy
AT1TE92240	true	28188833	28189131	DT1	DNA/Mariner
AT1TE21780	false	6734935	6734954	ATREP5	RC/Helitron
AT1TE46290	true	14097592	14097911	ATLINE1_3A	LINE/L1
AT1TE53500	false	16249785	16250104	ATLINE2	LINE/L1
AT1TE44675	false	13649002	13649326	ATHILA	LTR/Gypsy
AT1TE45030	true	13744170	13744515	ATENSPM2	DNA/En-Spm
AT1TE26510	true	8235534	8235851	ATREP10C	RC/Helitron
AT1TE73860	true	22376061	22376084	HELITRONY1D	RC/Helitron
AT1TE43720	true	13365141	13365668	ATREP10D	RC/Helitron
AT1TE32905	true	10195904	10196603	HELITRONY1D	RC/Helitron
AT1TE04995	false	1522668	1522770	ATHATN10	DNA/HAT
AT1TE79825	false	24279534	24279582	HELITRONY2	RC/Helitron
AT1TE50700	false	15361201	15367098	ATREP18	DNA
AT1TE75455	false	22893851	22894513	HELITRONY1E	RC/Helitron
AT1TE50480	false	15325948	15325990	ATREP18	DNA
AT1TE87970	true	26880723	26881419	ATREP2	RC/Helitron
AT1TE56385	false	17023249	17023915	ATLINE1_2	LINE/L1
AT1TE22850	true	7066493	7071562	ATLANTYS2	LTR/Gypsy
AT1TE38700	true	11957935	11958234	ATLINE1_2	LINE/L1
AT1TE89275	true	27283518	27283673	ATREP4	RC/Helitron
AT1TE05480	true	1676342	1676363	HELITRONY1D	RC/Helitron
