Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR492205,2012-05-31 14:52:53,2012-05-31 14:52:53,34533701,6975807602,34533701,202,4345,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492205/SRR492205.sra,SRX144832,An-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071793,SAMN00012600,simple,3702,Arabidopsis thaliana,An-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0E8C98C7C900E46BA5F2BF0F19F50151,74F06A0C4422CA38B9B99AEFEEA5154C
SRR492206,2012-05-31 14:52:53,2012-05-31 14:52:53,41457023,8374318646,41457023,202,5212,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492206/SRR492206.sra,SRX144833,Ang-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071794,SAMN00012601,simple,3702,Arabidopsis thaliana,Ang-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,302FD6F6C85368B1C904104512A109A8,84E5F974049A2878ED7C857369503644
SRR492207,2012-05-31 14:52:53,2012-05-31 14:52:53,42431948,8571253496,42431948,202,5454,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492207/SRR492207.sra,SRX144834,Anholt-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071795,SAMN00012602,simple,3702,Arabidopsis thaliana,Anholt-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,2B0F81BEC5083A86A2798CD12CD7B969,F9465B19E80FDC6FE86EA7FC648AE70C
SRR492208,2012-05-31 14:52:53,2012-05-31 14:52:53,51369977,10376735354,51369977,202,6615,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492208/SRR492208.sra,SRX144835,Ann-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071796,SAMN00012603,simple,3702,Arabidopsis thaliana,Ann-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,45251B8710266A19A401EBF387D1EBED,C08669E622ACEEF5C9E5C1C648995C90
SRR492209,2012-05-31 14:52:53,2012-05-31 14:52:53,34493252,6967636904,34493252,202,4365,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492209/SRR492209.sra,SRX144836,Anz-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071797,SAMN00012604,simple,3702,Arabidopsis thaliana,Anz-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,6FCF24E683493F029417CF9B89ECC631,6E38E811FB5DA9E764FE2ECD6A29E92C
SRR492210,2012-05-31 14:52:53,2012-05-31 14:52:53,41736859,8430845518,41736859,202,5659,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492210/SRR492210.sra,SRX144837,Appt-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071798,SAMN00012605,simple,3702,Arabidopsis thaliana,Appt-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,15E8E510DE270E85CB67EBDD8DFB9244,A3425E3927C8E86886D10FA056D7F5E6
SRR492211,2012-05-31 14:52:53,2012-05-31 14:52:53,58742100,11865904200,58742100,202,7952,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492211/SRR492211.sra,SRX144838,Ba-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071799,SAMN00012606,simple,3702,Arabidopsis thaliana,Ba-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,97CE25047C9070D9BBC38BB88ABF5269,C56D4662B285F54AFD35B68BDF5C29FD
SRR492417,2012-05-31 14:52:53,2012-05-31 14:52:53,51451084,10393118968,51451084,202,6961,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492417/SRR492417.sra,SRX144839,Baa-1,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071800,SAMN00012607,simple,3702,Arabidopsis thaliana,Baa-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,9C207C7EAD5E5F043F6250329FE9A4E6,A71AFA74951098CFAE8CEE10E71E823A
SRR492212,2012-05-31 14:52:53,2012-05-31 14:52:53,44201641,8928731482,44201641,202,5718,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492212/SRR492212.sra,SRX144840,Bch-1_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071802,SAMN00012609,simple,3702,Arabidopsis thaliana,Bch-1,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,BCDAD120D98D2BA42E23DBA6609B895D,FB137425D7EA2B9C50C0F6E8A3434838
SRR492213,2012-05-31 14:52:53,2012-05-31 14:52:53,41814010,8446430020,41814010,202,5250,,ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR492/SRR492213/SRR492213.sra,SRX144841,Bd-0_gDNA,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000248,PRJNA30811,21646520,30811,SRS071803,SAMN00012610,simple,3702,Arabidopsis thaliana,Bd-0,,,,,,,no,,,,,The Salk Institute for Biological Studies,SRA012474,,public,0D38E317B2F8D88A1DCDEC7C08D49BF3,B49776465280EB6442375E75017CAA40
